"dhs_id","site_id","site_name","latitude","longitude","rural_urban","country","country_id","continent_id","month_start","year_start","month_end","year_end","lower_age","upper_age","examined","positive","pr","species","method","rdt_type","pcr_type","malaria_metrics_available","location_available","permissions_info","citation1","citation2","citation3"
NA,13554,"Kyatune",-1.7762,38.1137,"UNKNOWN","Kenya","KEN","Africa",10,1999,10,1999,0,5,153,3,0.0196078431372549,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Mwaniki, D.L. (2002). <i>Anaemia and status of iron, vitamin A and zinc in Kenya.</i> . Nairobi. UNICEF. 1-256",NA,NA
NA,7159,"Block '10' & Mtondia",-3.5812,39.8638,"UNKNOWN","Kenya","KEN","Africa",6,1995,6,1995,1,9,26,13,0.5,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Snow, R.W., Omumbo, J.A., Lowe, B., Molyneux, C.S., Obiero, J.O., Palmer, A., Weber, M.W., Pinder, M., Nahlen, B., Obonyo, C., Newbold, C., Gupta, S. and Marsh, K. (1997).  <b>Relation between severe malaria morbidity in children and level of <i>Plasmodium falciparum</i> transmission in Africa.</b> <i>The Lancet</i>, <b>349</b>(9066):1650-4",NA,NA
NA,13516,"Moyeni",-4.1424,39.3906,"RURAL","Kenya","KEN","Africa",5,1998,5,1998,6,12,100,78,0.78,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Mbogo, C.M., Mwangangi, J.M., Nzovu, J., Gu, W., Yan, G., Gunter, J.T., Swalm, C., Keating, J., Regens, J.L., Shililu, J.I., Githure, J.I. and Beier, J.C. (2003).  <b>Spatial and temporal heterogeneity of <i>Anopheles</i> mosquitoes and <i>Plasmodium falciparum</i> transmission along the Kenyan coast.</b> <i>American Journal of Tropical Medicine and Hygiene</i>, <b>68</b>(6):734-42",NA,NA
NA,22280,"Miwani",-0.05,34.96667,"UNKNOWN","Kenya","KEN","Africa",11,2006,11,2006,6,14,92,12,0.130434782608696,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Bonizzoni, M., Afrane, Y., Baliraine, F.N., Amenya, D.A., Githeko, A.K. and Yan, G. (2009).  <b>Genetic structure of <i>Plasmodium falciparum</i> populations between lowland and highland sites and antimalarial drug resistance in Western Kenya.</b> <i>Infection, Genetics and Evolution</i>, <b>9</b>(5):806-12",NA,NA
NA,16672,"Kiwawa Town",2.0164,35.0204,"URBAN","Kenya","KEN","Africa",6,2006,9,2006,4,44,6,1,0.166666666666667,"P. falciparum","RDT","Paracheck PF - Rapid test for p.falciparum Malaria Device Ver. 3 302030025",NA,TRUE,TRUE,NA,"Kolaczinski, J.H., Reithinger, R., Worku, D.T., Ocheng, A., Kasimiro, J., Kabatereine, N. and Brooker, S. (2008).  <b>Risk factors of visceral leishmaniasis in East Africa: a case-control study in Pokot territory of Kenya and Uganda.</b> <i>International Journal of Epidemiology</i>, <b>37</b>(2):344-52",NA,NA
NA,1342,"Kanyawegi",-0.1054,34.6372,"UNKNOWN","Kenya","KEN","Africa",6,1991,5,1992,0,9,240,125,0.520833333333333,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Oloo, A., Githeko, A., Adungo, N., Karanja, D., Vulule, J., Kisia-Abok, I., Seroney, I., Ayisi, J., Ondijo, S., Koech, D.K. and Abdullah, M.S. (1996).  <b>Field trial of permethrin impregnated sisal curtains in malaria control in western Kenya.</b> <i>East African Medical Journal</i>, <b>73</b>(11):735-40",NA,NA
NA,18351,"Bulanda Primary School",0.4527,34.1015,"UNKNOWN","Kenya","KEN","Africa",10,2009,10,2009,5,17,110,51,0.463636363636364,"P. falciparum","RDT","Paracheck PF - Rapid test for p.falciparum Malaria Device Ver. 3 302030025",NA,TRUE,TRUE,NA,"Snow, RW, Noor, A and Gitonga, C, Nairobi. (2009) personal communication.",NA,NA
NA,11390,"Sekeleni",-2.3385,37.9047,"UNKNOWN","Kenya","KEN","Africa",9,2003,9,2003,0.4,4,14,0,0,"P. falciparum","RDT","Unknown",NA,TRUE,TRUE,NA,"Marsh, V.M. and Abuya, T., . (2004) personal communication.",NA,NA
NA,9593,"Barpello Primary School",1.1812,35.90189,"RURAL","Kenya","KEN","Africa",11,2009,11,2009,5,17,105,0,0,"P. falciparum","RDT","Paracheck PF - Rapid test for p.falciparum Malaria Device Ver. 3 302030025",NA,TRUE,TRUE,NA,"Snow, RW, Noor, A and Gitonga, C, Nairobi. (2009) personal communication.",NA,NA
NA,9064,"Furaha Primary School",-2.47074,40.18489,"UNKNOWN","Kenya","KEN","Africa",3,2009,3,2009,5,17,109,0,0,"P. falciparum","RDT","Unknown",NA,TRUE,TRUE,NA,"Gitonga, C. and Brooker, S., . (2009) personal communication.",NA,NA
NA,13522,"Gazi",-4.427,39.503,"RURAL","Kenya","KEN","Africa",5,1998,5,1998,6,12,100,60,0.6,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Mbogo, C.M., Mwangangi, J.M., Nzovu, J., Gu, W., Yan, G., Gunter, J.T., Swalm, C., Keating, J., Regens, J.L., Shililu, J.I., Githure, J.I. and Beier, J.C. (2003).  <b>Spatial and temporal heterogeneity of <i>Anopheles</i> mosquitoes and <i>Plasmodium falciparum</i> transmission along the Kenyan coast.</b> <i>American Journal of Tropical Medicine and Hygiene</i>, <b>68</b>(6):734-42",NA,NA
NA,11329,"Nyakiya Primary School",-0.5072,34.65699,"UNKNOWN","Kenya","KEN","Africa",7,2009,7,2009,4,15,108,32,0.296296296296296,"P. falciparum","RDT","Unknown",NA,TRUE,TRUE,NA,"Snow, RW, Noor, A and Gitonga, C, Nairobi. (2009) personal communication.",NA,NA
NA,637,"Uyombo",-3.382,39.948,"UNKNOWN","Kenya","KEN","Africa",10,1985,3,1986,0,99,58,10,0.172413793103448,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Ashford, R.W., Craig, P.S. and Oppenheimer, S.J. (1993).  <b>Polyparasitism on the Kenya coast. 2. Spatial heterogeneity in parasite distributions.</b> <i>Annals of Tropical Medicine and Parasitology</i>, <b>87</b>(3):283-93",NA,NA
NA,8159,"Tom Mboya Community",-0.41365,34.13967,"RURAL","Kenya","KEN","Africa",4,2002,4,2002,1,32,100,37,0.37,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Okech, B.A. (2004). <i>Environmental factors affecting the development of <i>Plasmodium falciparum</i> in <i>Anopheles</i> gambaie mosquitoes.</i> UNKNOWN. . .",NA,NA
NA,2196,"Mikingirini",-3.58988,39.83939,"UNKNOWN","Kenya","KEN","Africa",3,1993,3,1993,0,9,128,78,0.609375,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Nevill, C.G. and Snow, R.W., . (1993) personal communication.",NA,NA
NA,8034,"Lwanya",0.3356,34.1958,"UNKNOWN","Kenya","KEN","Africa",2,2003,2,2003,0.4,5,25,24,0.96,"P. falciparum","RDT","Unknown",NA,TRUE,TRUE,NA,"Marsh, V.M. and Abuya, T., . (2004) personal communication.",NA,NA
NA,12889,"Dzunguni & Mwatate",-3.5277,39.8218,"UNKNOWN","Kenya","KEN","Africa",3,1993,3,1993,0,9,133,74,0.556390977443609,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Nevill, C.G. and Snow, R.W., . (1993) personal communication.",NA,NA
NA,19563,"Junju (cluster 5)",-3.8203,39.7473,"UNKNOWN","Kenya","KEN","Africa",5,2007,5,2007,0.2,9,81,9,0.111111111111111,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,", Kilifi. (2008) personal communication.",NA,NA
NA,17652,"Hola Primary School",-1.4839,40.03008,"UNKNOWN","Kenya","KEN","Africa",2,2009,2,2009,5,17,110,0,0,"P. falciparum","RDT","Unknown",NA,TRUE,TRUE,NA,"Gitonga, C. and Brooker, S., . (2009) personal communication.",NA,NA
NA,5492,"Chianda Primary School",-0.24211,34.34089,"RURAL","Kenya","KEN","Africa",10,2006,10,2006,5,14,70,36,0.514285714285714,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Montgomery, S.R., Muok, EM, Mwinzi, PN, Williamson, JM, Secor, WE and Karanja, DM (2008). <i>Estimation of attributable risk of anemia due to schistosomiasis in western Kenya.</i> In: Abstract Book American Society of Tropical Medicine and Hygiene 57th Annual Meeting. New Orleans. .",NA,NA
NA,19102,"Cluster 44",-3.5298,39.814,"UNKNOWN","Kenya","KEN","Africa",4,2009,4,2009,1,10,6,0,0,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,", Kilifi. (2009) personal communication.",NA,NA
NA,16065,"Namalenga",0.4194,34.142,"UNKNOWN","Kenya","KEN","Africa",2,2003,2,2003,0.4,5,26,16,0.615384615384615,"P. falciparum","RDT","Unknown",NA,TRUE,TRUE,NA,"Marsh, V.M. and Abuya, T., . (2004) personal communication.",NA,NA
NA,19507,"Charera Primary School",-0.50464,35.1155,"UNKNOWN","Kenya","KEN","Africa",11,2009,11,2009,5,17,110,0,0,"P. falciparum","RDT","Paracheck PF - Rapid test for p.falciparum Malaria Device Ver. 3 302030025",NA,TRUE,TRUE,NA,"Snow, RW, Noor, A and Gitonga, C, Nairobi. (2009) personal communication.",NA,NA
NA,19819,"Butere Primary School",0.21357,34.49486,"UNKNOWN","Kenya","KEN","Africa",10,2009,10,2009,5,17,110,27,0.245454545454545,"P. falciparum","RDT","Paracheck PF - Rapid test for p.falciparum Malaria Device Ver. 3 302030025",NA,TRUE,TRUE,NA,"Snow, RW, Noor, A and Gitonga, C, Nairobi. (2009) personal communication.",NA,NA
NA,5581,"Kiusini",-1.9118,37.6722,"UNKNOWN","Kenya","KEN","Africa",9,2003,9,2003,0.7,4,16,0,0,"P. falciparum","RDT","Unknown",NA,TRUE,TRUE,NA,"Marsh, V.M. and Abuya, T., . (2004) personal communication.",NA,NA
NA,20546,"Kano plains",-0.27,34.9,"UNKNOWN","Kenya","KEN","Africa",9,1994,9,1994,1,9,397,273,0.687657430730479,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA," (1995). <i>Not found in the legacy system.</i> UNKNOWN. . .",NA,NA
NA,15713,"Cluster 12",-0.8164,34.7765,"UNKNOWN","Kenya","KEN","Africa",7,2000,8,2000,0,69,162,21,0.12962962962963,"P. falciparum","RDT","ICT Diagnostics Malaria P.f. ML01",NA,TRUE,TRUE,NA,"Guyatt, H.L., Corlett, S.K., Robinson, T.P., Ochola, S.A. and Snow, R.W. (2002).  <b>Malaria prevention in highland Kenya: indoor residual house-spraying vs. insecticide-treated bednets.</b> <i>Tropical Medicine & International Health</i>, <b>7</b>(4):298-303",NA,NA
NA,13707,"Kamketo Primary School",1.92633,35.15499,"UNKNOWN","Kenya","KEN","Africa",11,2009,11,2009,5,17,100,1,0.01,"P. falciparum","RDT","Paracheck PF - Rapid test for p.falciparum Malaria Device Ver. 3 302030025",NA,TRUE,TRUE,NA,"Snow, RW, Noor, A and Gitonga, C, Nairobi. (2009) personal communication.",NA,NA
NA,13480,"Majajani",-3.6667,39.75,"RURAL","Kenya","KEN","Africa",5,1998,5,1998,6,12,101,76,0.752475247524752,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Mbogo, C.M., Mwangangi, J.M., Nzovu, J., Gu, W., Yan, G., Gunter, J.T., Swalm, C., Keating, J., Regens, J.L., Shililu, J.I., Githure, J.I. and Beier, J.C. (2003).  <b>Spatial and temporal heterogeneity of <i>Anopheles</i> mosquitoes and <i>Plasmodium falciparum</i> transmission along the Kenyan coast.</b> <i>American Journal of Tropical Medicine and Hygiene</i>, <b>68</b>(6):734-42",NA,NA
NA,12702,"Bomani Primary School",-3.0758,40.11143,"UNKNOWN","Kenya","KEN","Africa",10,2008,10,2008,5,15,108,0,0,"P. falciparum","RDT","OptiMal-IT",NA,TRUE,TRUE,NA,"Gitonga, CW, Karanja, PN, Kihara, J, Mwanje, M, Juma, E, Snow, RW, Noor, AM and Brooker, S (2010).  <b>Implementing school malaria surveys in Kenya: towards a national surveillance system.</b> <i>Malaria Journal</i>, <b>9</b>(0):306",NA,NA
NA,4840,"St. Francis Kathugu Primary School",-0.48649,37.58969,"URBAN","Kenya","KEN","Africa",11,2009,11,2009,5,17,105,0,0,"P. falciparum","RDT","Paracheck PF - Rapid test for p.falciparum Malaria Device Ver. 3 302030025",NA,TRUE,TRUE,NA,"Snow, RW, Noor, A and Gitonga, C, Nairobi. (2009) personal communication.",NA,NA
NA,10706,"Esigomere B",0.3395,34.2662,"UNKNOWN","Kenya","KEN","Africa",2,2003,2,2003,0.5,5,25,22,0.88,"P. falciparum","RDT","Unknown",NA,TRUE,TRUE,NA,"Marsh, V.M. and Abuya, T., . (2004) personal communication.",NA,NA
NA,19043,"Kiungururia Primary School",-0.34437,36.18409,"RURAL","Kenya","KEN","Africa",11,2009,11,2009,5,17,110,0,0,"P. falciparum","RDT","Paracheck PF - Rapid test for p.falciparum Malaria Device Ver. 3 302030025",NA,TRUE,TRUE,NA,"Snow, RW, Noor, A and Gitonga, C, Nairobi. (2009) personal communication.",NA,NA
NA,16756,"Vukani",-4.2732,39.5015,"UNKNOWN","Kenya","KEN","Africa",9,2003,9,2003,0.7,5,22,21,0.954545454545455,"P. falciparum","RDT","Unknown",NA,TRUE,TRUE,NA,"Marsh, V.M. and Abuya, T., . (2004) personal communication.",NA,NA
NA,2282,"Junju (cluster 1)",-3.849,39.7441,"UNKNOWN","Kenya","KEN","Africa",5,2005,5,2005,1,9,115,53,0.460869565217391,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,", Kilifi. (2008) personal communication.",NA,NA
NA,7754,"Cluster 30",-3.8126,39.7533,"UNKNOWN","Kenya","KEN","Africa",5,2009,5,2009,0.6,8,8,0,0,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,", Kilifi. (2009) personal communication.",NA,NA
NA,13527,"Kikoneni",-4.45,39.299,"UNKNOWN","Kenya","KEN","Africa",10,1999,10,1999,0,5,179,76,0.424581005586592,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Mwaniki, D.L. (2002). <i>Anaemia and status of iron, vitamin A and zinc in Kenya.</i> . Nairobi. UNICEF. 1-256",NA,NA
NA,819,"Mwezangombe",-3.58758,39.84923,"UNKNOWN","Kenya","KEN","Africa",3,1995,3,1995,0,4,175,60,0.342857142857143,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Marsh, K., . (1995) personal communication.",NA,NA
NA,13622,"Eramba",-0.5456,34.7802,"RURAL","Kenya","KEN","Africa",7,1998,7,1998,0,10,185,70,0.378378378378378,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Kaneko, A. (1998). <i>Malaria epidemiology and drug resistance in Kisii, Kenya.</i> . Kisii. JICA. 1-13",NA,NA
NA,13524,"Mwaroni",-4.2668,39.5762,"RURAL","Kenya","KEN","Africa",5,1998,5,1998,6,12,100,50,0.5,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Mbogo, C.M., Mwangangi, J.M., Nzovu, J., Gu, W., Yan, G., Gunter, J.T., Swalm, C., Keating, J., Regens, J.L., Shililu, J.I., Githure, J.I. and Beier, J.C. (2003).  <b>Spatial and temporal heterogeneity of <i>Anopheles</i> mosquitoes and <i>Plasmodium falciparum</i> transmission along the Kenyan coast.</b> <i>American Journal of Tropical Medicine and Hygiene</i>, <b>68</b>(6):734-42",NA,NA
NA,6919,"Nyagoko Primary School",-0.17263,34.30401,"UNKNOWN","Kenya","KEN","Africa",2,1999,2,1999,12,18,15,2,0.133333333333333,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Leenstra, T., Petersen, L.T., Kariuki, S.K., Oloo, A.J., Kager, P.A. and ter Kuile, F.O. (2005).  <b>Prevalence and severity of malnutrition and age at menarche; cross-sectional studies in adolescent schoolgirls in western Kenya.</b> <i>European Journal of Clinical Nutrition</i>, <b>59</b>(1):41-8",NA,NA
NA,2254,"Obaga Primary School",-0.10123,34.55771,"UNKNOWN","Kenya","KEN","Africa",2,1999,2,1999,12,18,27,6,0.222222222222222,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Leenstra, T., Petersen, L.T., Kariuki, S.K., Oloo, A.J., Kager, P.A. and ter Kuile, F.O. (2005).  <b>Prevalence and severity of malnutrition and age at menarche; cross-sectional studies in adolescent schoolgirls in western Kenya.</b> <i>European Journal of Clinical Nutrition</i>, <b>59</b>(1):41-8",NA,NA
NA,20160,"Cluster 2",-0.8424,34.8243,"UNKNOWN","Kenya","KEN","Africa",7,2000,7,2000,1,62,60,0,0,"P. falciparum","RDT","ICT Diagnostics Malaria P.f. ML01",NA,TRUE,TRUE,NA,"Guyatt, H.L., Corlett, S.K., Robinson, T.P., Ochola, S.A. and Snow, R.W. (2002).  <b>Malaria prevention in highland Kenya: indoor residual house-spraying vs. insecticide-treated bednets.</b> <i>Tropical Medicine & International Health</i>, <b>7</b>(4):298-303",NA,NA
NA,13514,"Amani",-4.1235,39.2847,"RURAL","Kenya","KEN","Africa",5,1998,5,1998,6,12,100,73,0.73,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Mbogo, C.M., Mwangangi, J.M., Nzovu, J., Gu, W., Yan, G., Gunter, J.T., Swalm, C., Keating, J., Regens, J.L., Shililu, J.I., Githure, J.I. and Beier, J.C. (2003).  <b>Spatial and temporal heterogeneity of <i>Anopheles</i> mosquitoes and <i>Plasmodium falciparum</i> transmission along the Kenyan coast.</b> <i>American Journal of Tropical Medicine and Hygiene</i>, <b>68</b>(6):734-42",NA,NA
NA,10376,"Ititu Primary School",-0.58745,37.1072,"RURAL","Kenya","KEN","Africa",10,2009,10,2009,5,17,85,0,0,"P. falciparum","RDT","Paracheck PF - Rapid test for p.falciparum Malaria Device Ver. 3 302030025",NA,TRUE,TRUE,NA,"Snow, RW, Noor, A and Gitonga, C, Nairobi. (2009) personal communication.",NA,NA
NA,13555,"Muthungwe",-1.5394,38.5148,"UNKNOWN","Kenya","KEN","Africa",3,1994,3,1994,0,5,120,59,0.491666666666667,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA," (1994). <i>Vitamin A deficiency in Kenya: A report of the national micronutrients survey, 1994.</i> . Nairobi. UNICEF. 1-89",NA,NA
NA,17178,"Majivuni & Mikingirini",-3.56493,39.84911,"UNKNOWN","Kenya","KEN","Africa",7,1989,11,1991,0,6,21,5,0.238095238095238,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Snow, R.W., . (1991) personal communication.",NA,NA
NA,8835,"Mitimingi Primary School",-0.52552,36.07865,"RURAL","Kenya","KEN","Africa",11,2009,11,2009,5,17,110,0,0,"P. falciparum","RDT","Paracheck PF - Rapid test for p.falciparum Malaria Device Ver. 3 302030025",NA,TRUE,TRUE,NA,"Snow, RW, Noor, A and Gitonga, C, Nairobi. (2009) personal communication.",NA,NA
NA,2799,"Kiguma Primary School",0.08925,37.90088,"RURAL","Kenya","KEN","Africa",10,2009,10,2009,5,17,110,1,0.00909090909090909,"P. falciparum","RDT","Paracheck PF - Rapid test for p.falciparum Malaria Device Ver. 3 302030025",NA,TRUE,TRUE,NA,"Snow, RW, Noor, A and Gitonga, C, Nairobi. (2009) personal communication.",NA,NA
NA,221,"Handampia Primary School",-1.59547,40.05816,"UNKNOWN","Kenya","KEN","Africa",3,2009,3,2009,5,17,111,0,0,"P. falciparum","RDT","Unknown",NA,TRUE,TRUE,NA,"Gitonga, C. and Brooker, S., . (2009) personal communication.",NA,NA
NA,676,"Majengo Priamary School",-1.67133,40.12225,"UNKNOWN","Kenya","KEN","Africa",2,2009,2,2009,5,17,110,1,0.00909090909090909,"P. falciparum","RDT","Unknown",NA,TRUE,TRUE,NA,"Gitonga, C. and Brooker, S., . (2009) personal communication.",NA,NA
NA,5025,"Ndooni Primary School",-0.36524,38.29848,"RURAL","Kenya","KEN","Africa",9,2009,9,2009,5,17,110,0,0,"P. falciparum","RDT","Paracheck PF - Rapid test for p.falciparum Malaria Device Ver. 3 302030025",NA,TRUE,TRUE,NA,"Snow, RW, Noor, A and Gitonga, C, Nairobi. (2009) personal communication.",NA,NA
NA,8495,"Rambira Primary School",-0.10472,34.35573,"UNKNOWN","Kenya","KEN","Africa",11,1998,11,1998,12,18,26,15,0.576923076923077,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Leenstra, T., Petersen, L.T., Kariuki, S.K., Oloo, A.J., Kager, P.A. and ter Kuile, F.O. (2005).  <b>Prevalence and severity of malnutrition and age at menarche; cross-sectional studies in adolescent schoolgirls in western Kenya.</b> <i>European Journal of Clinical Nutrition</i>, <b>59</b>(1):41-8",NA,NA
NA,13715,"Nakhwana",0.5967,34.419,"UNKNOWN","Kenya","KEN","Africa",5,1994,5,1994,0,5,336,285,0.848214285714286,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA," (1994). <i>Vitamin A deficiency in Kenya: A report of the national micronutrients survey, 1994.</i> . Nairobi. UNICEF. 1-89",NA,NA
NA,9549,"Agwara, Ugadhi & Usire Schools",-0.0757,34.2049,"UNKNOWN","Kenya","KEN","Africa",3,2005,3,2005,5,14,98,2,0.0204081632653061,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Brooker, S., . (2008) personal communication.",NA,NA
NA,13463,"Matandara",-0.6343,37.3717,"RURAL","Kenya","KEN","Africa",9,1989,9,1989,1,9,116,3,0.0258620689655172,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Rapuoda, B.A. (1995). <i>The malaria parasite prevalence rates in settled villages of the Mwea Tebere irrigation scheme.</i> UNKNOWN. Kenyatta University. Nairobi. .",NA,NA
NA,7193,"Majaoni",-3.55127,39.8629,"UNKNOWN","Kenya","KEN","Africa",10,1985,3,1986,0,99,81,7,0.0864197530864197,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Ashford, R.W., Craig, P.S. and Oppenheimer, S.J. (1993).  <b>Polyparasitism on the Kenya coast. 2. Spatial heterogeneity in parasite distributions.</b> <i>Annals of Tropical Medicine and Parasitology</i>, <b>87</b>(3):283-93",NA,NA
NA,17951,"Maumba",-4.391,39.4414,"UNKNOWN","Kenya","KEN","Africa",3,2003,9,2003,0.6,5,16,10,0.625,"P. falciparum","RDT","Unknown",NA,TRUE,TRUE,NA,"Marsh, V.M. and Abuya, T., . (2004) personal communication.",NA,NA
NA,13535,"Utange",-3.9667,39.7167,"UNKNOWN","Kenya","KEN","Africa",10,1999,10,1999,0,5,106,36,0.339622641509434,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Mwaniki, D.L. (2002). <i>Anaemia and status of iron, vitamin A and zinc in Kenya.</i> . Nairobi. UNICEF. 1-256",NA,NA
NA,480,"Shariani",-3.7897,39.8211,"UNKNOWN","Kenya","KEN","Africa",10,1985,10,1985,0,99,40,14,0.35,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Rowland, M., Bouma, M., Ducornez, D., Durrani, N., Rozendaal, J., Schapira, A. and Sondorp, E. (1996).  <b>Pyrethroid-impregnated bed nets for personal protection against malaria for Afghan refugees.</b> <i>Transactions of the Royal Society of Tropical Medicine and Hygiene</i>, <b>90</b>(4):357-61",NA,NA
NA,13498,"Chasimba",-3.7291,39.7012,"RURAL","Kenya","KEN","Africa",5,1998,5,1998,6,12,100,39,0.39,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Mbogo, C.M., Mwangangi, J.M., Nzovu, J., Gu, W., Yan, G., Gunter, J.T., Swalm, C., Keating, J., Regens, J.L., Shililu, J.I., Githure, J.I. and Beier, J.C. (2003).  <b>Spatial and temporal heterogeneity of <i>Anopheles</i> mosquitoes and <i>Plasmodium falciparum</i> transmission along the Kenyan coast.</b> <i>American Journal of Tropical Medicine and Hygiene</i>, <b>68</b>(6):734-42",NA,NA
NA,5508,"Junju East",-3.82954,39.76145,"RURAL","Kenya","KEN","Africa",3,2007,8,2007,0.4,1,91,4,0.043956043956044,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Bejon, P., Lusingu, J., Olotu, A., Leach, A., Lievens, M., Vekemans, J., Mshamu, S., Lang, T., Gould, J., Dubois, M.C., Demoitié, M.A., Stallaert, J.F., Vansadia, P., Carter, T., Njuguna, P., Awuondo, K.O., Malabeja, A., Abdul, O., Gesase, S., Mturi, N., Drakeley, C.J., Savarese, B., Villafana, T., Ballou, W.R., Cohen, J., Riley, E.M., Lemnge, M.M., Marsh, K. and von Seidlein, L. (2008).  <b>Efficacy of RTS,S/AS01E vaccine against malaria in children 5 to 17 months of age.</b> <i>The New England Journal of Medicine</i>, <b>359</b>(24):2521-32",NA,NA
NA,17310,"Mumbuni Primary School",-0.27847,37.73493,"RURAL","Kenya","KEN","Africa",10,2009,10,2009,5,17,106,0,0,"P. falciparum","RDT","Paracheck PF - Rapid test for p.falciparum Malaria Device Ver. 3 302030025",NA,TRUE,TRUE,NA,"Snow, RW, Noor, A and Gitonga, C, Nairobi. (2009) personal communication.",NA,NA
NA,3610,"Garithe Primary School",-3.02028,40.17208,"UNKNOWN","Kenya","KEN","Africa",10,2008,10,2008,5,15,106,1,0.00943396226415094,"P. falciparum","RDT","OptiMal-IT",NA,TRUE,TRUE,NA,"Gitonga, CW, Karanja, PN, Kihara, J, Mwanje, M, Juma, E, Snow, RW, Noor, AM and Brooker, S (2010).  <b>Implementing school malaria surveys in Kenya: towards a national surveillance system.</b> <i>Malaria Journal</i>, <b>9</b>(0):306",NA,NA
